geneId	human_trans	chimp_trans
ENSG00000182149	ENST00000540296	ENSPTRT00000089987
ENSG00000182149	ENST00000378798	ENSPTRT00000092287
ENSG00000182149	ENST00000544564	ENSPTRT00000085197
ENSG00000182149	ENST00000539186	ENSPTRT00000090882
ENSG00000182149	ENST00000541571	ENSPTRT00000085197
ENSG00000182149	ENST00000456820	ENSPTRT00000080445
ENSG00000182149	ENST00000538104	ENSPTRT00000089987
ENSG00000182149	ENST00000606369	ENSPTRT00000085197
ENSG00000182149	ENST00000378799	ENSPTRT00000085197
ENSG00000182149	ENST00000535424	ENSPTRT00000097561
ENSG00000182149	ENST00000537613	ENSPTRT00000094198
ENSG00000182149	ENST00000626438	ENSPTRT00000089987
ENSG00000182149	ENST00000424485	ENSPTRT00000090882
ENSG00000182149	ENST00000329908	ENSPTRT00000085197
ENSG00000138650	ENST00000618019	ENSPTRT00000030573
ENSG00000138650	ENST00000264360	ENSPTRT00000030573
ENSG00000198914	ENST00000674056	ENSPTRT00000058754
ENSG00000198914	ENST00000361360	ENSPTRT00000058754
ENSG00000116962	ENST00000366595	ENSPTRT00000088344
ENSG00000116962	ENST00000264187	ENSPTRT00000003903
ENSG00000067829	ENST00000370092	ENSPTRT00000065447
ENSG00000067829	ENST00000217901	ENSPTRT00000065447
ENSG00000067829	ENST00000454076	ENSPTRT00000088258
ENSG00000067829	ENST00000370093	ENSPTRT00000065447
ENSG00000067829	ENST00000427365	ENSPTRT00000088258
ENSG00000067829	ENST00000444450	ENSPTRT00000065447
ENSG00000067829	ENST00000444338	ENSPTRT00000088258
ENSG00000067829	ENST00000444338	ENSPTRT00000065447
ENSG00000067829	ENST00000619865	ENSPTRT00000088258
ENSG00000178188	ENST00000566176	ENSPTRT00000093999
ENSG00000178188	ENST00000566176	ENSPTRT00000014650
ENSG00000178188	ENST00000566176	ENSPTRT00000109207
ENSG00000178188	ENST00000566176	ENSPTRT00000097123
ENSG00000178188	ENST00000561629	ENSPTRT00000093999
ENSG00000178188	ENST00000561629	ENSPTRT00000014650
ENSG00000178188	ENST00000561629	ENSPTRT00000109207
ENSG00000178188	ENST00000561629	ENSPTRT00000097123
ENSG00000178188	ENST00000563591	ENSPTRT00000093999
ENSG00000178188	ENST00000563591	ENSPTRT00000014650
ENSG00000178188	ENST00000563591	ENSPTRT00000109207
ENSG00000178188	ENST00000563591	ENSPTRT00000097123
ENSG00000178188	ENST00000569651	ENSPTRT00000093999
ENSG00000178188	ENST00000569651	ENSPTRT00000014650
ENSG00000178188	ENST00000569651	ENSPTRT00000109207
ENSG00000178188	ENST00000569651	ENSPTRT00000097123
ENSG00000178188	ENST00000567536	ENSPTRT00000093999
ENSG00000178188	ENST00000567536	ENSPTRT00000014650
ENSG00000178188	ENST00000567536	ENSPTRT00000109207
ENSG00000178188	ENST00000567536	ENSPTRT00000097123
ENSG00000178188	ENST00000568868	ENSPTRT00000093999
ENSG00000178188	ENST00000568868	ENSPTRT00000014650
ENSG00000178188	ENST00000568868	ENSPTRT00000109207
ENSG00000178188	ENST00000568868	ENSPTRT00000097123
ENSG00000178188	ENST00000322610	ENSPTRT00000097123
ENSG00000178188	ENST00000618521	ENSPTRT00000097123
ENSG00000178188	ENST00000337120	ENSPTRT00000014650
ENSG00000178188	ENST00000566209	ENSPTRT00000093999
ENSG00000178188	ENST00000566209	ENSPTRT00000014650
ENSG00000178188	ENST00000566209	ENSPTRT00000109207
ENSG00000178188	ENST00000566209	ENSPTRT00000097123
ENSG00000178188	ENST00000545570	ENSPTRT00000093999
ENSG00000178188	ENST00000359285	ENSPTRT00000109207
ENSG00000178188	ENST00000538342	ENSPTRT00000093999
ENSG00000178188	ENST00000395532	ENSPTRT00000014650
ENSG00000119574	ENST00000354590	ENSPTRT00000043656
ENSG00000119574	ENST00000594051	ENSPTRT00000043656
ENSG00000119574	ENST00000600990	ENSPTRT00000043656
ENSG00000119574	ENST00000600130	ENSPTRT00000043656
ENSG00000119574	ENST00000596739	ENSPTRT00000043656
ENSG00000141971	ENST00000528911	ENSPTRT00000098483
ENSG00000141971	ENST00000528911	ENSPTRT00000019679
ENSG00000141971	ENST00000528604	ENSPTRT00000096558
ENSG00000141971	ENST00000600514	ENSPTRT00000098483
ENSG00000141971	ENST00000600514	ENSPTRT00000019679
ENSG00000141971	ENST00000317040	ENSPTRT00000098483
ENSG00000141971	ENST00000529939	ENSPTRT00000019679
ENSG00000141971	ENST00000528515	ENSPTRT00000096558
ENSG00000141971	ENST00000594784	ENSPTRT00000096558
ENSG00000141971	ENST00000543795	ENSPTRT00000098483
ENSG00000135972	ENST00000258455	ENSPTRT00000022847
ENSG00000139132	ENST00000534526	ENSPTRT00000108537
ENSG00000139132	ENST00000531134	ENSPTRT00000078525
ENSG00000139132	ENST00000472289	ENSPTRT00000008909
ENSG00000139132	ENST00000427716	ENSPTRT00000078525
ENSG00000139132	ENST00000546442	ENSPTRT00000008909
ENSG00000139132	ENST00000546442	ENSPTRT00000108537
ENSG00000139132	ENST00000546442	ENSPTRT00000078525
ENSG00000139132	ENST00000546442	ENSPTRT00000102581
ENSG00000139132	ENST00000546442	ENSPTRT00000092405
ENSG00000139132	ENST00000583694	ENSPTRT00000008909
ENSG00000139132	ENST00000583694	ENSPTRT00000108537
ENSG00000139132	ENST00000583694	ENSPTRT00000078525
ENSG00000139132	ENST00000583694	ENSPTRT00000102581
ENSG00000139132	ENST00000583694	ENSPTRT00000092405
ENSG00000139132	ENST00000525053	ENSPTRT00000102581
ENSG00000184378	ENST00000330368	ENSPTRT00000029098
ENSG00000118997	ENST00000409063	ENSPTRT00000023649
ENSG00000118997	ENST00000409063	ENSPTRT00000102225
ENSG00000118997	ENST00000312428	ENSPTRT00000023649
ENSG00000118997	ENST00000438565	ENSPTRT00000023649
ENSG00000118997	ENST00000438565	ENSPTRT00000102225
ENSG00000118997	ENST00000410072	ENSPTRT00000102225
ENSG00000118997	ENST00000427816	ENSPTRT00000023649
ENSG00000118997	ENST00000427816	ENSPTRT00000102225
ENSG00000178015	ENST00000380007	ENSPTRT00000055775
ENSG00000183760	ENST00000331256	ENSPTRT00000092143
ENSG00000183760	ENST00000594229	ENSPTRT00000020299
ENSG00000183760	ENST00000601531	ENSPTRT00000092143
ENSG00000183760	ENST00000601531	ENSPTRT00000020299
ENSG00000090975	ENST00000280562	ENSPTRT00000010279
ENSG00000090975	ENST00000542749	ENSPTRT00000091342
ENSG00000090975	ENST00000546049	ENSPTRT00000093354
ENSG00000090975	ENST00000542210	ENSPTRT00000010279
ENSG00000090975	ENST00000542210	ENSPTRT00000091342
ENSG00000090975	ENST00000542210	ENSPTRT00000093354
ENSG00000090975	ENST00000542210	ENSPTRT00000098161
ENSG00000090975	ENST00000541244	ENSPTRT00000010279
ENSG00000090975	ENST00000541244	ENSPTRT00000091342
ENSG00000090975	ENST00000541244	ENSPTRT00000093354
ENSG00000090975	ENST00000541244	ENSPTRT00000098161
ENSG00000090975	ENST00000320201	ENSPTRT00000091342
ENSG00000100211	ENST00000411557	ENSPTRT00000026861
ENSG00000100211	ENST00000396811	ENSPTRT00000026861
ENSG00000100211	ENST00000216029	ENSPTRT00000026861
ENSG00000100211	ENST00000416285	ENSPTRT00000026861
ENSG00000100211	ENST00000619293	ENSPTRT00000081606
ENSG00000085274	ENST00000349841	ENSPTRT00000029099
ENSG00000085274	ENST00000356716	ENSPTRT00000029099
ENSG00000085274	ENST00000544106	ENSPTRT00000079976
ENSG00000175449	ENST00000511684	ENSPTRT00000081045
ENSG00000175449	ENST00000380005	ENSPTRT00000055776
ENSG00000175449	ENST00000311364	ENSPTRT00000055776
ENSG00000175449	ENST00000513950	ENSPTRT00000081045
ENSG00000175449	ENST00000458310	ENSPTRT00000055776
ENSG00000159579	ENST00000562439	ENSPTRT00000015028
ENSG00000159579	ENST00000562439	ENSPTRT00000101939
ENSG00000159579	ENST00000564435	ENSPTRT00000015028
ENSG00000159579	ENST00000564435	ENSPTRT00000101939
ENSG00000159579	ENST00000562959	ENSPTRT00000015028
ENSG00000159579	ENST00000562959	ENSPTRT00000101939
ENSG00000159579	ENST00000394420	ENSPTRT00000015028
ENSG00000159579	ENST00000568505	ENSPTRT00000015028
ENSG00000159579	ENST00000568505	ENSPTRT00000101939
ENSG00000159579	ENST00000537866	ENSPTRT00000015028
ENSG00000159579	ENST00000561641	ENSPTRT00000015028
ENSG00000159579	ENST00000561641	ENSPTRT00000101939
ENSG00000183715	ENST00000331898	ENSPTRT00000008316
ENSG00000183715	ENST00000524381	ENSPTRT00000101627
ENSG00000183715	ENST00000374778	ENSPTRT00000101627
ENSG00000183715	ENST00000612177	ENSPTRT00000008316
ENSG00000183715	ENST00000541867	ENSPTRT00000008316
ENSG00000145757	ENST00000274432	ENSPTRT00000031658
ENSG00000007392	ENST00000629543	ENSPTRT00000079623
ENSG00000007392	ENST00000293872	ENSPTRT00000013883
ENSG00000007392	ENST00000337351	ENSPTRT00000100721
ENSG00000007392	ENST00000397783	ENSPTRT00000100721
ENSG00000007392	ENST00000429378	ENSPTRT00000079623
ENSG00000007392	ENST00000429378	ENSPTRT00000013883
ENSG00000007392	ENST00000429378	ENSPTRT00000100721
ENSG00000007392	ENST00000442701	ENSPTRT00000079623
ENSG00000007392	ENST00000397780	ENSPTRT00000100721
ENSG00000007392	ENST00000430864	ENSPTRT00000100721
ENSG00000007392	ENST00000443357	ENSPTRT00000079623
ENSG00000007392	ENST00000428363	ENSPTRT00000079623
ENSG00000162551	ENST00000374840	ENSPTRT00000110898
ENSG00000162551	ENST00000539907	ENSPTRT00000110898
ENSG00000162551	ENST00000540617	ENSPTRT00000110898
ENSG00000162551	ENST00000374832	ENSPTRT00000110898
ENSG00000162551	ENST00000374830	ENSPTRT00000110898
ENSG00000162551	ENST00000374830	ENSPTRT00000000592
ENSG00000062038	ENST00000264012	ENSPTRT00000015242
ENSG00000062038	ENST00000429102	ENSPTRT00000079096
ENSG00000062038	ENST00000568292	ENSPTRT00000015242
ENSG00000062038	ENST00000568292	ENSPTRT00000079096
ENSG00000062038	ENST00000569080	ENSPTRT00000015242
ENSG00000062038	ENST00000569080	ENSPTRT00000079096
ENSG00000141556	ENST00000572953	ENSPTRT00000096467
ENSG00000141556	ENST00000572953	ENSPTRT00000018021
ENSG00000141556	ENST00000572953	ENSPTRT00000091068
ENSG00000141556	ENST00000574422	ENSPTRT00000096467
ENSG00000141556	ENST00000574422	ENSPTRT00000018021
ENSG00000141556	ENST00000574422	ENSPTRT00000091068
ENSG00000141556	ENST00000355528	ENSPTRT00000096467
ENSG00000141556	ENST00000355528	ENSPTRT00000018021
ENSG00000141556	ENST00000355528	ENSPTRT00000091068
ENSG00000141556	ENST00000577051	ENSPTRT00000096467
ENSG00000141556	ENST00000577051	ENSPTRT00000018021
ENSG00000141556	ENST00000577051	ENSPTRT00000091068
ENSG00000141556	ENST00000539345	ENSPTRT00000096467
ENSG00000141556	ENST00000539345	ENSPTRT00000018021
ENSG00000141556	ENST00000539345	ENSPTRT00000091068
ENSG00000141556	ENST00000572794	ENSPTRT00000096467
ENSG00000141556	ENST00000572794	ENSPTRT00000018021
ENSG00000141556	ENST00000572794	ENSPTRT00000091068
ENSG00000141556	ENST00000576160	ENSPTRT00000096467
ENSG00000141556	ENST00000576160	ENSPTRT00000018021
ENSG00000141556	ENST00000576160	ENSPTRT00000091068
ENSG00000141556	ENST00000571712	ENSPTRT00000096467
ENSG00000141556	ENST00000571712	ENSPTRT00000018021
ENSG00000141556	ENST00000571712	ENSPTRT00000091068
ENSG00000141556	ENST00000576996	ENSPTRT00000096467
ENSG00000141556	ENST00000576996	ENSPTRT00000018021
ENSG00000141556	ENST00000576996	ENSPTRT00000091068
ENSG00000141556	ENST00000571316	ENSPTRT00000096467
ENSG00000141556	ENST00000571316	ENSPTRT00000018021
ENSG00000141556	ENST00000571316	ENSPTRT00000091068
ENSG00000141556	ENST00000576760	ENSPTRT00000096467
ENSG00000141556	ENST00000576760	ENSPTRT00000018021
ENSG00000141556	ENST00000576760	ENSPTRT00000091068
ENSG00000141556	ENST00000572984	ENSPTRT00000096467
ENSG00000141556	ENST00000572984	ENSPTRT00000018021
ENSG00000141556	ENST00000572984	ENSPTRT00000091068
ENSG00000141556	ENST00000574975	ENSPTRT00000096467
ENSG00000141556	ENST00000574975	ENSPTRT00000018021
ENSG00000141556	ENST00000574975	ENSPTRT00000091068
ENSG00000171757	ENST00000446859	ENSPTRT00000029102
ENSG00000171757	ENST00000522830	ENSPTRT00000029102
ENSG00000171757	ENST00000522526	ENSPTRT00000088519
ENSG00000171757	ENST00000528597	ENSPTRT00000029102
ENSG00000171757	ENST00000528597	ENSPTRT00000088519
ENSG00000034677	ENST00000519449	ENSPTRT00000037878
ENSG00000034677	ENST00000341084	ENSPTRT00000037878
ENSG00000034677	ENST00000519527	ENSPTRT00000037878
ENSG00000034677	ENST00000523167	ENSPTRT00000037878
ENSG00000034677	ENST00000522369	ENSPTRT00000037878
ENSG00000034677	ENST00000517584	ENSPTRT00000037878
ENSG00000034677	ENST00000432381	ENSPTRT00000037878
ENSG00000034677	ENST00000523481	ENSPTRT00000037878
ENSG00000187735	ENST00000396401	ENSPTRT00000076413
ENSG00000187735	ENST00000521604	ENSPTRT00000037527
ENSG00000187735	ENST00000522635	ENSPTRT00000092649
ENSG00000187735	ENST00000520534	ENSPTRT00000076661
ENSG00000187735	ENST00000518784	ENSPTRT00000076661
ENSG00000187735	ENST00000640382	ENSPTRT00000103845
ENSG00000187735	ENST00000640041	ENSPTRT00000076413
ENSG00000187735	ENST00000640873	ENSPTRT00000092200
ENSG00000187735	ENST00000638322	ENSPTRT00000076661
ENSG00000011465	ENST00000547937	ENSPTRT00000083947
ENSG00000011465	ENST00000552145	ENSPTRT00000083947
ENSG00000011465	ENST00000052754	ENSPTRT00000009724
ENSG00000011465	ENST00000550563	ENSPTRT00000083947
ENSG00000011465	ENST00000548218	ENSPTRT00000083947
ENSG00000011465	ENST00000549513	ENSPTRT00000083947
ENSG00000011465	ENST00000552962	ENSPTRT00000009724
ENSG00000011465	ENST00000546370	ENSPTRT00000109230
ENSG00000011465	ENST00000441303	ENSPTRT00000098399
ENSG00000011465	ENST00000546745	ENSPTRT00000079470
ENSG00000011465	ENST00000420120	ENSPTRT00000105479
ENSG00000011465	ENST00000550099	ENSPTRT00000079470
ENSG00000011465	ENST00000547568	ENSPTRT00000102188
ENSG00000011465	ENST00000551354	ENSPTRT00000078812
ENSG00000011465	ENST00000546391	ENSPTRT00000102188
ENSG00000011465	ENST00000425043	ENSPTRT00000102188
ENSG00000011465	ENST00000456569	ENSPTRT00000083947
ENSG00000011465	ENST00000393155	ENSPTRT00000009724
ENSG00000011465	ENST00000550758	ENSPTRT00000083947
ENSG00000129673	ENST00000250615	ENSPTRT00000017765
ENSG00000129673	ENST00000392492	ENSPTRT00000017765
ENSG00000129673	ENST00000585649	ENSPTRT00000017765
ENSG00000086619	ENST00000354619	ENSPTRT00000048745
ENSG00000086619	ENST00000264181	ENSPTRT00000048745
ENSG00000086619	ENST00000264181	ENSPTRT00000105447
ENSG00000086619	ENST00000366589	ENSPTRT00000048745
ENSG00000086619	ENST00000366589	ENSPTRT00000105447
ENSG00000104450	ENST00000520643	ENSPTRT00000037875
ENSG00000104450	ENST00000520508	ENSPTRT00000037875
ENSG00000104450	ENST00000388798	ENSPTRT00000037875
ENSG00000104450	ENST00000251809	ENSPTRT00000037875
ENSG00000158869	ENST00000367992	ENSPTRT00000058618
ENSG00000158869	ENST00000289902	ENSPTRT00000002881
ENSG00000169220	ENST00000408923	ENSPTRT00000032499
ENSG00000169220	ENST00000511890	ENSPTRT00000032499
ENSG00000138074	ENST00000442731	ENSPTRT00000021894
ENSG00000138074	ENST00000442731	ENSPTRT00000078306
ENSG00000138074	ENST00000310574	ENSPTRT00000021894
ENSG00000138074	ENST00000408041	ENSPTRT00000021894
ENSG00000138074	ENST00000412471	ENSPTRT00000021894
ENSG00000138074	ENST00000412471	ENSPTRT00000078306
ENSG00000138074	ENST00000401463	ENSPTRT00000021894
ENSG00000138074	ENST00000401463	ENSPTRT00000078306
ENSG00000138074	ENST00000432106	ENSPTRT00000021894
ENSG00000138074	ENST00000432106	ENSPTRT00000078306
ENSG00000138074	ENST00000426119	ENSPTRT00000021894
ENSG00000138074	ENST00000426119	ENSPTRT00000078306
ENSG00000138074	ENST00000414408	ENSPTRT00000021894
ENSG00000138074	ENST00000414408	ENSPTRT00000078306
ENSG00000138074	ENST00000428518	ENSPTRT00000021894
ENSG00000138074	ENST00000428518	ENSPTRT00000078306
ENSG00000138074	ENST00000430186	ENSPTRT00000021894
ENSG00000138074	ENST00000430186	ENSPTRT00000078306
ENSG00000139438	ENST00000538780	ENSPTRT00000009960
ENSG00000139438	ENST00000358906	ENSPTRT00000009960
ENSG00000188306	ENST00000340806	ENSPTRT00000029104
ENSG00000151572	ENST00000644049	ENSPTRT00000067877
ENSG00000151572	ENST00000644049	ENSPTRT00000083038
ENSG00000151572	ENST00000644049	ENSPTRT00000081998
ENSG00000151572	ENST00000644049	ENSPTRT00000098186
ENSG00000151572	ENST00000644049	ENSPTRT00000100789
ENSG00000151572	ENST00000546991	ENSPTRT00000067877
ENSG00000151572	ENST00000546991	ENSPTRT00000083038
ENSG00000151572	ENST00000546991	ENSPTRT00000081998
ENSG00000151572	ENST00000546991	ENSPTRT00000098186
ENSG00000151572	ENST00000546991	ENSPTRT00000100789
ENSG00000151572	ENST00000392979	ENSPTRT00000083038
ENSG00000151572	ENST00000392977	ENSPTRT00000067877
ENSG00000111328	ENST00000261692	ENSPTRT00000010284
ENSG00000111328	ENST00000538446	ENSPTRT00000010284
ENSG00000111328	ENST00000535979	ENSPTRT00000010284
ENSG00000111328	ENST00000542174	ENSPTRT00000010284
ENSG00000111328	ENST00000544658	ENSPTRT00000010284
ENSG00000111328	ENST00000535796	ENSPTRT00000010284
ENSG00000111328	ENST00000618072	ENSPTRT00000010284
ENSG00000185960	ENST00000381578	ENSPTRT00000102899
ENSG00000185960	ENST00000381575	ENSPTRT00000102899
ENSG00000185960	ENST00000334060	ENSPTRT00000102899
ENSG00000077585	ENST00000366592	ENSPTRT00000003904
ENSG00000077585	ENST00000454895	ENSPTRT00000003904
ENSG00000114248	ENST00000316428	ENSPTRT00000111095
ENSG00000114248	ENST00000264676	ENSPTRT00000090932
ENSG00000114248	ENST00000523069	ENSPTRT00000078231
ENSG00000136504	ENST00000259021	ENSPTRT00000017211
ENSG00000136504	ENST00000454930	ENSPTRT00000091764
ENSG00000136504	ENST00000509773	ENSPTRT00000098446
ENSG00000136504	ENST00000510819	ENSPTRT00000091764
ENSG00000136504	ENST00000424009	ENSPTRT00000082101
ENSG00000136504	ENST00000506533	ENSPTRT00000017211
ENSG00000136504	ENST00000506533	ENSPTRT00000082101
ENSG00000136504	ENST00000506533	ENSPTRT00000093535
ENSG00000136504	ENST00000506533	ENSPTRT00000098446
ENSG00000136504	ENST00000506533	ENSPTRT00000091764
ENSG00000136504	ENST00000506533	ENSPTRT00000077878
ENSG00000136504	ENST00000506533	ENSPTRT00000100612
ENSG00000136504	ENST00000435742	ENSPTRT00000100612
ENSG00000144228	ENST00000280098	ENSPTRT00000023198
ENSG00000151657	ENST00000379562	ENSPTRT00000004175
ENSG00000204913	ENST00000377924	ENSPTRT00000059800
ENSG00000174502	ENST00000340781	ENSPTRT00000058278
ENSG00000174502	ENST00000367135	ENSPTRT00000058278
ENSG00000174502	ENST00000367134	ENSPTRT00000058278
ENSG00000167914	ENST00000635792	ENSPTRT00000016778
ENSG00000167914	ENST00000301659	ENSPTRT00000016778
ENSG00000167914	ENST00000577447	ENSPTRT00000016778
ENSG00000205755	ENST00000400841	ENSPTRT00000105271
ENSG00000205755	ENST00000381566	ENSPTRT00000105271
ENSG00000205755	ENST00000381567	ENSPTRT00000100784
ENSG00000277481	ENST00000620267	ENSPTRT00000106020
ENSG00000051825	ENST00000541603	ENSPTRT00000085217
ENSG00000051825	ENST00000541603	ENSPTRT00000010281
ENSG00000051825	ENST00000541603	ENSPTRT00000010282
ENSG00000051825	ENST00000541603	ENSPTRT00000092305
ENSG00000051825	ENST00000541076	ENSPTRT00000010281
ENSG00000051825	ENST00000606320	ENSPTRT00000085217
ENSG00000051825	ENST00000606321	ENSPTRT00000085217
ENSG00000051825	ENST00000606321	ENSPTRT00000010281
ENSG00000051825	ENST00000606321	ENSPTRT00000010282
ENSG00000051825	ENST00000606321	ENSPTRT00000092305
ENSG00000051825	ENST00000539336	ENSPTRT00000085217
ENSG00000051825	ENST00000539336	ENSPTRT00000010281
ENSG00000051825	ENST00000539336	ENSPTRT00000010282
ENSG00000051825	ENST00000539336	ENSPTRT00000092305
ENSG00000051825	ENST00000537854	ENSPTRT00000092305
ENSG00000051825	ENST00000541437	ENSPTRT00000092305
ENSG00000051825	ENST00000545406	ENSPTRT00000092305
ENSG00000121578	ENST00000493932	ENSPTRT00000088265
ENSG00000121578	ENST00000473887	ENSPTRT00000088265
ENSG00000121578	ENST00000483209	ENSPTRT00000048590
ENSG00000121578	ENST00000459778	ENSPTRT00000088265
ENSG00000121578	ENST00000467604	ENSPTRT00000048590
ENSG00000121578	ENST00000459820	ENSPTRT00000088265
ENSG00000121578	ENST00000471675	ENSPTRT00000088265
ENSG00000121578	ENST00000359213	ENSPTRT00000048590
ENSG00000121578	ENST00000393765	ENSPTRT00000048590
ENSG00000121578	ENST00000491906	ENSPTRT00000088265
ENSG00000121578	ENST00000475803	ENSPTRT00000088265
ENSG00000121578	ENST00000479150	ENSPTRT00000088265
ENSG00000121578	ENST00000470111	ENSPTRT00000088265
ENSG00000187033	ENST00000428432	ENSPTRT00000029110
ENSG00000187033	ENST00000335556	ENSPTRT00000029110
ENSG00000154511	ENST00000370310	ENSPTRT00000001816
ENSG00000154511	ENST00000616709	ENSPTRT00000098408
ENSG00000154511	ENST00000613902	ENSPTRT00000084774
ENSG00000154511	ENST00000615519	ENSPTRT00000095163
ENSG00000154511	ENST00000613047	ENSPTRT00000001816
ENSG00000224470	ENST00000427980	ENSPTRT00000076175
ENSG00000122406	ENST00000645300	ENSPTRT00000001815
ENSG00000122406	ENST00000370321	ENSPTRT00000001815
ENSG00000122406	ENST00000645119	ENSPTRT00000001815
ENSG00000122406	ENST00000315741	ENSPTRT00000001815
ENSG00000184574	ENST00000329858	ENSPTRT00000074861
ENSG00000184574	ENST00000431922	ENSPTRT00000074861
ENSG00000111644	ENST00000229243	ENSPTRT00000008476
ENSG00000111644	ENST00000414226	ENSPTRT00000008476
ENSG00000111644	ENST00000536350	ENSPTRT00000008476
ENSG00000111644	ENST00000536350	ENSPTRT00000106724
ENSG00000111644	ENST00000546114	ENSPTRT00000106724
ENSG00000166268	ENST00000552032	ENSPTRT00000081446
ENSG00000166268	ENST00000547771	ENSPTRT00000081446
ENSG00000166268	ENST00000548892	ENSPTRT00000096395
ENSG00000166268	ENST00000535034	ENSPTRT00000009589
ENSG00000166268	ENST00000299350	ENSPTRT00000009589
ENSG00000011485	ENST00000012443	ENSPTRT00000020783
