ENSG00000143954	ENSPTRG00000012112
ENSG00000147471	ENSPTRG00000020160
ENSG00000134954	ENSPTRG00000004466
ENSG00000109445	ENSPTRG00000016466
ENSG00000148297	ENSPTRG00000021515
ENSG00000166046	ENSPTRG00000005388
ENSG00000174792	ENSPTRG00000016173
ENSG00000204366	ENSPTRG00000017993
ENSG00000101152	ENSPTRG00000043106
ENSG00000147419	ENSPTRG00000020109
ENSG00000257446	ENSPTRG00000041125
ENSG00000197647	ENSPTRG00000010517
ENSG00000101132	ENSPTRG00000013641
ENSG00000133812	ENSPTRG00000050182
ENSG00000145191	ENSPTRG00000015679
ENSG00000110721	ENSPTRG00000003980
ENSG00000107882	ENSPTRG00000002895
ENSG00000117245	ENSPTRG00000000294
ENSG00000154188	ENSPTRG00000020503
ENSG00000073584	ENSPTRG00000022902
ENSG00000172164	ENSPTRG00000020543
ENSG00000118965	ENSPTRG00000011686
ENSG00000257591	ENSPTRG00000010523
ENSG00000107789	ENSPTRG00000002715
ENSG00000110090	ENSPTRG00000003987
ENSG00000171475	ENSPTRG00000009117
ENSG00000137434	ENSPTRG00000017718
ENSG00000172167	ENSPTRG00000020542
ENSG00000136026	ENSPTRG00000005387
ENSG00000165861	ENSPTRG00000006508
ENSG00000132010	ENSPTRG00000044578
ENSG00000110719	ENSPTRG00000003979
ENSG00000063241	ENSPTRG00000011509
ENSG00000214415	ENSPTRG00000034563
ENSG00000175893	ENSPTRG00000020779
ENSG00000184557	ENSPTRG00000052259
ENSG00000172172	ENSPTRG00000020541
ENSG00000165623	ENSPTRG00000002301
ENSG00000135778	ENSPTRG00000002116
ENSG00000198346	ENSPTRG00000028900
ENSG00000198682	ENSPTRG00000023677
ENSG00000102981	ENSPTRG00000008239
ENSG00000034053	ENSPTRG00000006842
ENSG00000150627	ENSPTRG00000016611
ENSG00000118526	ENSPTRG00000018622
ENSG00000163515	ENSPTRG00000015195
ENSG00000204634	ENSPTRG00000030399
ENSG00000188986	ENSPTRG00000022748
ENSG00000178700	ENSPTRG00000051799
ENSG00000028839	ENSPTRG00000018624
ENSG00000124164	ENSPTRG00000013672
ENSG00000135218	ENSPTRG00000019346
ENSG00000138769	ENSPTRG00000016174
ENSG00000249581	ENSPTRG00000050671
ENSG00000182759	ENSPTRG00000030912
ENSG00000163519	ENSPTRG00000015196
ENSG00000145850	ENSPTRG00000017458
ENSG00000087250	ENSPTRG00000044929
ENSG00000133687	ENSPTRG00000004800
ENSG00000179111	ENSPTRG00000008725
ENSG00000168078	ENSPTRG00000020112
ENSG00000014164	ENSPTRG00000020655
ENSG00000147655	ENSPTRG00000020504
ENSG00000117602	ENSPTRG00000045149
ENSG00000143028	ENSPTRG00000044168
ENSG00000071082	ENSPTRG00000051994
ENSG00000124074	ENSPTRG00000008240
ENSG00000105131	ENSPTRG00000010618
ENSG00000140577	ENSPTRG00000007457
ENSG00000136628	ENSPTRG00000001995
ENSG00000178694	ENSPTRG00000015132
ENSG00000075391	ENSPTRG00000001717
ENSG00000163464	ENSPTRG00000012909
ENSG00000198113	ENSPTRG00000048359
ENSG00000197057	ENSPTRG00000022641
ENSG00000198435	ENSPTRG00000023527
ENSG00000125148	ENSPTRG00000016106
ENSG00000173714	ENSPTRG00000045369
ENSG00000159761	ENSPTRG00000031170
ENSG00000101493	ENSPTRG00000010121
ENSG00000146411	ENSPTRG00000018625
ENSG00000197483	ENSPTRG00000052545
ENSG00000154027	ENSPTRG00000000880
ENSG00000183580	ENSPTRG00000016741
ENSG00000165891	ENSPTRG00000005245
ENSG00000080709	ENSPTRG00000017144
ENSG00000147869	ENSPTRG00000020781
ENSG00000090971	ENSPTRG00000011512
ENSG00000101076	ENSPTRG00000013519
ENSG00000138472	ENSPTRG00000015197
ENSG00000133105	ENSPTRG00000005762
ENSG00000014641	ENSPTRG00000011974
ENSG00000154655	ENSPTRG00000009845
ENSG00000127472	ENSPTRG00000000278
ENSG00000134389	ENSPTRG00000001805
ENSG00000157404	ENSPTRG00000016067
ENSG00000106554	ENSPTRG00000042092
ENSG00000171320	ENSPTRG00000020110
ENSG00000143278	ENSPTRG00000001806
ENSG00000130348	ENSPTRG00000018462
ENSG00000172817	ENSPTRG00000020297
ENSG00000198933	ENSPTRG00000009334
ENSG00000071889	ENSPTRG00000022442
ENSG00000168348	ENSPTRG00000006267
ENSG00000151702	ENSPTRG00000004467
ENSG00000102055	ENSPTRG00000043024
ENSG00000141867	ENSPTRG00000010619
ENSG00000138430	ENSPTRG00000012650
ENSG00000117215	ENSPTRG00000000279
ENSG00000198816	ENSPTRG00000029154
ENSG00000088836	ENSPTRG00000013195
ENSG00000170485	ENSPTRG00000012287
ENSG00000205659	ENSPTRG00000030700
ENSG00000198723	ENSPTRG00000010390
ENSG00000143473	ENSPTRG00000001946
ENSG00000086205	ENSPTRG00000004159
ENSG00000167703	ENSPTRG00000008527
ENSG00000197170	ENSPTRG00000022722
ENSG00000184454	ENSPTRG00000000348
ENSG00000256463	ENSPTRG00000010126
ENSG00000179954	ENSPTRG00000023746
ENSG00000104883	ENSPTRG00000010388
ENSG00000104901	ENSPTRG00000011292
ENSG00000127564	ENSPTRG00000007674
ENSG00000206432	ENSPTRG00000029353
ENSG00000214513	ENSPTRG00000033777
ENSG00000146066	ENSPTRG00000017561
ENSG00000143951	ENSPTRG00000024270
ENSG00000198768	ENSPTRG00000022616
ENSG00000011478	ENSPTRG00000011163
ENSG00000169379	ENSPTRG00000015129
ENSG00000103507	ENSPTRG00000008032
ENSG00000114867	ENSPTRG00000015690
ENSG00000100129	ENSPTRG00000014352
ENSG00000167491	ENSPTRG00000010739
ENSG00000168301	ENSPTRG00000015060
ENSG00000119614	ENSPTRG00000006532
ENSG00000119408	ENSPTRG00000021352
ENSG00000125743	ENSPTRG00000011162
ENSG00000161692	ENSPTRG00000009283
ENSG00000169371	ENSPTRG00000007302
ENSG00000112782	ENSPTRG00000018230
ENSG00000111832	ENSPTRG00000018534
ENSG00000175414	ENSPTRG00000046949
ENSG00000166959	ENSPTRG00000003718
ENSG00000168303	ENSPTRG00000019113
ENSG00000164574	ENSPTRG00000017444
ENSG00000132680	ENSPTRG00000001438
ENSG00000128833	ENSPTRG00000007085
ENSG00000162490	ENSPTRG00000000150
ENSG00000175416	ENSPTRG00000051534
ENSG00000157578	ENSPTRG00000013916
ENSG00000162650	ENSPTRG00000001051
ENSG00000205362	ENSPTRG00000031204
ENSG00000077232	ENSPTRG00000012707
ENSG00000159307	ENSPTRG00000044714
ENSG00000120436	ENSPTRG00000018800
ENSG00000110925	ENSPTRG00000004948
ENSG00000178750	ENSPTRG00000015130
ENSG00000154217	ENSPTRG00000009564
ENSG00000072422	ENSPTRG00000002529
ENSG00000242485	ENSPTRG00000000029
ENSG00000187080	ENSPTRG00000045879
ENSG00000037749	ENSPTRG00000017443
ENSG00000113249	ENSPTRG00000017459
ENSG00000053501	ENSPTRG00000010659
ENSG00000162073	ENSPTRG00000040616
ENSG00000196363	ENSPTRG00000023653
ENSG00000112167	ENSPTRG00000018132
ENSG00000169410	ENSPTRG00000007301
ENSG00000100124	ENSPTRG00000014350
ENSG00000105509	ENSPTRG00000011394
ENSG00000164309	ENSPTRG00000023686
ENSG00000128165	ENSPTRG00000049409
ENSG00000138395	ENSPTRG00000012812
ENSG00000131650	ENSPTRG00000007672
ENSG00000197454	ENSPTRG00000046010
ENSG00000169688	ENSPTRG00000008139
ENSG00000069966	ENSPTRG00000007084
ENSG00000055147	ENSPTRG00000017442
ENSG00000165219	ENSPTRG00000048411
ENSG00000106682	ENSPTRG00000019287
ENSG00000162654	ENSPTRG00000000938
ENSG00000160868	ENSPTRG00000033773
ENSG00000134352	ENSPTRG00000016887
ENSG00000150628	ENSPTRG00000016612
ENSG00000174672	ENSPTRG00000051746
ENSG00000184140	ENSPTRG00000048173
ENSG00000182854	ENSPTRG00000047900
ENSG00000116120	ENSPTRG00000012974
ENSG00000104518	ENSPTRG00000020656
ENSG00000086827	ENSPTRG00000004297
ENSG00000186010	ENSPTRG00000052571
ENSG00000175073	ENSPTRG00000020309
ENSG00000183617	ENSPTRG00000010276
ENSG00000134668	ENSPTRG00000000466
ENSG00000128052	ENSPTRG00000016069
ENSG00000002549	ENSPTRG00000015938
ENSG00000197345	ENSPTRG00000003988
ENSG00000132031	ENSPTRG00000011689
ENSG00000131981	ENSPTRG00000006370
ENSG00000203663	ENSPTRG00000045276
ENSG00000198128	ENSPTRG00000050733
ENSG00000187474	ENSPTRG00000048751
ENSG00000137831	ENSPTRG00000007232
ENSG00000129195	ENSPTRG00000008641
ENSG00000087157	ENSPTRG00000009710
ENSG00000158786	ENSPTRG00000000280
ENSG00000185437	ENSPTRG00000013917
ENSG00000164056	ENSPTRG00000052327
ENSG00000187550	ENSPTRG00000011514
ENSG00000161551	ENSPTRG00000011398
ENSG00000174151	ENSPTRG00000001052
ENSG00000073861	ENSPTRG00000009335
ENSG00000196071	ENSPTRG00000002215
ENSG00000198276	ENSPTRG00000013761
ENSG00000107537	ENSPTRG00000002302
ENSG00000114988	ENSPTRG00000012239
ENSG00000118518	ENSPTRG00000018579
ENSG00000119977	ENSPTRG00000002786
ENSG00000158488	ENSPTRG00000001501
ENSG00000124003	ENSPTRG00000012975
ENSG00000186732	ENSPTRG00000048449
ENSG00000166783	ENSPTRG00000007807
ENSG00000142528	ENSPTRG00000011331
ENSG00000002834	ENSPTRG00000009081
ENSG00000135632	ENSPTRG00000012058
ENSG00000154781	ENSPTRG00000014654
ENSG00000170613	ENSPTRG00000017463
ENSG00000066279	ENSPTRG00000001807
ENSG00000114933	ENSPTRG00000012841
ENSG00000135077	ENSPTRG00000017461
ENSG00000091622	ENSPTRG00000008642
ENSG00000182093	ENSPTRG00000013915
ENSG00000164902	ENSPTRG00000017186
ENSG00000149923	ENSPTRG00000007984
ENSG00000187775	ENSPTRG00000044438
ENSG00000152154	ENSPTRG00000011859
ENSG00000142192	ENSPTRG00000013811
ENSG00000113263	ENSPTRG00000017464
ENSG00000171051	ENSPTRG00000011395
ENSG00000181754	ENSPTRG00000001053
ENSG00000168306	ENSPTRG00000015061
ENSG00000198093	ENSPTRG00000023428
ENSG00000196700	ENSPTRG00000013766
ENSG00000150051	ENSPTRG00000002385
ENSG00000175352	ENSPTRG00000003341
ENSG00000165660	ENSPTRG00000003033
ENSG00000117394	ENSPTRG00000000623
ENSG00000149948	ENSPTRG00000005184
ENSG00000055118	ENSPTRG00000019867
ENSG00000119714	ENSPTRG00000042682
ENSG00000215187	ENSPTRG00000034136
ENSG00000142065	ENSPTRG00000050339
ENSG00000278023	ENSPTRG00000009031
ENSG00000155868	ENSPTRG00000017462
ENSG00000228607	ENSPTRG00000041604
ENSG00000164626	ENSPTRG00000018133
ENSG00000068697	ENSPTRG00000011690
ENSG00000164512	ENSPTRG00000016888
ENSG00000036549	ENSPTRG00000000881
ENSG00000173662	ENSPTRG00000000090
ENSG00000137575	ENSPTRG00000020277
ENSG00000162727	ENSPTRG00000046995
ENSG00000198853	ENSPTRG00000020909
ENSG00000198601	ENSPTRG00000049161
ENSG00000163682	ENSPTRG00000050404
ENSG00000228198	ENSPTRG00000047719
ENSG00000166780	ENSPTRG00000007806
ENSG00000171180	ENSPTRG00000002217
ENSG00000011566	ENSPTRG00000011858
ENSG00000163466	ENSPTRG00000012911
ENSG00000154237	ENSPTRG00000007510
ENSG00000177201	ENSPTRG00000030067
ENSG00000231274	ENSPTRG00000040572
ENSG00000177186	ENSPTRG00000042776
ENSG00000156097	ENSPTRG00000001054
ENSG00000177174	ENSPTRG00000002220
ENSG00000173976	ENSPTRG00000010277
ENSG00000141232	ENSPTRG00000009413
ENSG00000050405	ENSPTRG00000004928
ENSG00000175600	ENSPTRG00000019114
ENSG00000175029	ENSPTRG00000003035
ENSG00000166961	ENSPTRG00000003719
ENSG00000156968	ENSPTRG00000047967
ENSG00000111711	ENSPTRG00000004759
ENSG00000152503	ENSPTRG00000017145
ENSG00000172215	ENSPTRG00000014843
ENSG00000175356	ENSPTRG00000003342
ENSG00000125798	ENSPTRG00000048023
ENSG00000261115	ENSPTRG00000047632
ENSG00000171206	ENSPTRG00000002896
ENSG00000163820	ENSPTRG00000014842
ENSG00000165194	ENSPTRG00000022085
ENSG00000135506	ENSPTRG00000005144
ENSG00000138138	ENSPTRG00000002717
ENSG00000162664	ENSPTRG00000000945
ENSG00000162543	ENSPTRG00000045494
ENSG00000140992	ENSPTRG00000007655
ENSG00000147862	ENSPTRG00000020777
ENSG00000138813	ENSPTRG00000016306
ENSG00000173080	ENSPTRG00000001439
ENSG00000196932	ENSPTRG00000002530
ENSG00000108479	ENSPTRG00000009654
ENSG00000119707	ENSPTRG00000006509
ENSG00000177051	ENSPTRG00000038848
ENSG00000184731	ENSPTRG00000011603
ENSG00000114767	ENSPTRG00000014980
ENSG00000198417	ENSPTRG00000031202
ENSG00000196900	ENSPTRG00000022761
ENSG00000088305	ENSPTRG00000013384
ENSG00000184254	ENSPTRG00000007508
ENSG00000135617	ENSPTRG00000012059
ENSG00000218891	ENSPTRG00000011517
ENSG00000125144	ENSPTRG00000008140
ENSG00000000005	ENSPTRG00000022086
ENSG00000132470	ENSPTRG00000009653
ENSG00000204859	ENSPTRG00000030844
ENSG00000185070	ENSPTRG00000045540
ENSG00000185272	ENSPTRG00000013786
ENSG00000189221	ENSPTRG00000021816
ENSG00000105053	ENSPTRG00000011330
ENSG00000163125	ENSPTRG00000001255
ENSG00000130935	ENSPTRG00000009566
ENSG00000011243	ENSPTRG00000010621
ENSG00000205089	ENSPTRG00000028617
ENSG00000172689	ENSPTRG00000003720
ENSG00000204257	ENSPTRG00000018026
ENSG00000184898	ENSPTRG00000046668
ENSG00000170325	ENSPTRG00000004477
ENSG00000166676	ENSPTRG00000007759
ENSG00000183346	ENSPTRG00000002532
ENSG00000179094	ENSPTRG00000008726
ENSG00000141485	ENSPTRG00000008648
ENSG00000062598	ENSPTRG00000013583
ENSG00000179627	ENSPTRG00000040287
ENSG00000170961	ENSPTRG00000020544
ENSG00000186976	ENSPTRG00000014475
ENSG00000019995	ENSPTRG00000003034
ENSG00000205358	ENSPTRG00000042180
ENSG00000168813	ENSPTRG00000010789
ENSG00000110104	ENSPTRG00000003721
ENSG00000148303	ENSPTRG00000051833
ENSG00000000003	ENSPTRG00000022087
ENSG00000164270	ENSPTRG00000017389
ENSG00000112494	ENSPTRG00000018803
ENSG00000187193	ENSPTRG00000042912
ENSG00000155561	ENSPTRG00000019728
ENSG00000183134	ENSPTRG00000003722
ENSG00000103274	ENSPTRG00000007758
ENSG00000143797	ENSPTRG00000011634
ENSG00000179921	ENSPTRG00000038735
ENSG00000204256	ENSPTRG00000042676
ENSG00000182600	ENSPTRG00000050656
ENSG00000115758	ENSPTRG00000011650
ENSG00000113851	ENSPTRG00000014565
ENSG00000181007	ENSPTRG00000010894
ENSG00000115474	ENSPTRG00000013046
ENSG00000164794	ENSPTRG00000020515
ENSG00000183654	ENSPTRG00000016742
ENSG00000041880	ENSPTRG00000014981
ENSG00000187609	ENSPTRG00000052297
ENSG00000177034	ENSPTRG00000051488
ENSG00000105483	ENSPTRG00000023499
ENSG00000066248	ENSPTRG00000013048
ENSG00000135049	ENSPTRG00000021066
ENSG00000101134	ENSPTRG00000013642
ENSG00000240021	ENSPTRG00000001720
ENSG00000213889	ENSPTRG00000047461
ENSG00000105127	ENSPTRG00000010620
ENSG00000138380	ENSPTRG00000012824
ENSG00000065559	ENSPTRG00000008783
ENSG00000164946	ENSPTRG00000020782
ENSG00000150347	ENSPTRG00000002534
ENSG00000198643	ENSPTRG00000022801
ENSG00000065135	ENSPTRG00000001055
ENSG00000099860	ENSPTRG00000044298
ENSG00000112232	ENSPTRG00000018311
ENSG00000149506	ENSPTRG00000003723
ENSG00000168309	ENSPTRG00000015062
ENSG00000104442	ENSPTRG00000020298
ENSG00000125744	ENSPTRG00000047264
ENSG00000072756	ENSPTRG00000014564
ENSG00000162998	ENSPTRG00000012708
ENSG00000138175	ENSPTRG00000045593
ENSG00000204120	ENSPTRG00000028976
ENSG00000124120	ENSPTRG00000050927
ENSG00000184988	ENSPTRG00000009242
ENSG00000101850	ENSPTRG00000051528
ENSG00000111834	ENSPTRG00000018535
ENSG00000178904	ENSPTRG00000010790
ENSG00000175581	ENSPTRG00000004049
ENSG00000026751	ENSPTRG00000001558
ENSG00000205189	ENSPTRG00000030982
ENSG00000116704	ENSPTRG00000000838
ENSG00000137101	ENSPTRG00000020912
ENSG00000113296	ENSPTRG00000017031
ENSG00000001561	ENSPTRG00000018231
ENSG00000186973	ENSPTRG00000000624
ENSG00000074660	ENSPTRG00000008529
ENSG00000101849	ENSPTRG00000044234
ENSG00000168038	ENSPTRG00000014788
ENSG00000145241	ENSPTRG00000016096
ENSG00000171443	ENSPTRG00000011519
ENSG00000180354	ENSPTRG00000041737
ENSG00000047662	ENSPTRG00000015940
ENSG00000180801	ENSPTRG00000016384
ENSG00000185313	ENSPTRG00000014763
ENSG00000179943	ENSPTRG00000011518
ENSG00000170471	ENSPTRG00000013488
ENSG00000067798	ENSPTRG00000005247
ENSG00000118579	ENSPTRG00000045116
ENSG00000177888	ENSPTRG00000001808
ENSG00000196944	ENSPTRG00000030061
ENSG00000107140	ENSPTRG00000020911
ENSG00000198104	ENSPTRG00000030060
ENSG00000182010	ENSPTRG00000002536
ENSG00000162413	ENSPTRG00000000091
ENSG00000131019	ENSPTRG00000034286
ENSG00000121361	ENSPTRG00000004763
ENSG00000145331	ENSPTRG00000016307
ENSG00000143032	ENSPTRG00000000946
ENSG00000160218	ENSPTRG00000013968
ENSG00000111845	ENSPTRG00000017719
ENSG00000126787	ENSPTRG00000006371
ENSG00000116273	ENSPTRG00000000092
ENSG00000134548	ENSPTRG00000004760
ENSG00000153975	ENSPTRG00000018536
ENSG00000090674	ENSPTRG00000010392
ENSG00000196693	ENSPTRG00000002430
ENSG00000165521	ENSPTRG00000006609
ENSG00000132671	ENSPTRG00000013316
ENSG00000124780	ENSPTRG00000018134
ENSG00000173545	ENSPTRG00000016743
ENSG00000052126	ENSPTRG00000050442
ENSG00000155760	ENSPTRG00000049803
ENSG00000138757	ENSPTRG00000016175
ENSG00000094804	ENSPTRG00000009119
ENSG00000128039	ENSPTRG00000016070
ENSG00000111713	ENSPTRG00000004761
ENSG00000149922	ENSPTRG00000007985
ENSG00000109511	ENSPTRG00000016580
ENSG00000161813	ENSPTRG00000004935
ENSG00000235098	ENSPTRG00000051520
ENSG00000180233	ENSPTRG00000019038
ENSG00000154451	ENSPTRG00000000939
ENSG00000151789	ENSPTRG00000014688
ENSG00000168036	ENSPTRG00000023062
ENSG00000148606	ENSPTRG00000002664
ENSG00000138613	ENSPTRG00000007146
ENSG00000178726	ENSPTRG00000013317
ENSG00000111716	ENSPTRG00000004762
ENSG00000188558	ENSPTRG00000022806
ENSG00000111843	ENSPTRG00000017720
ENSG00000138823	ENSPTRG00000023619
ENSG00000152642	ENSPTRG00000043993
ENSG00000185453	ENSPTRG00000011226
ENSG00000032444	ENSPTRG00000010393
ENSG00000198729	ENSPTRG00000023599
ENSG00000145725	ENSPTRG00000017112
ENSG00000117600	ENSPTRG00000000994
ENSG00000054983	ENSPTRG00000006602
ENSG00000104408	ENSPTRG00000020505
ENSG00000123983	ENSPTRG00000012976
ENSG00000198586	ENSPTRG00000022865
ENSG00000205116	ENSPTRG00000047774
ENSG00000099814	ENSPTRG00000006778
ENSG00000204952	ENSPTRG00000030923
ENSG00000186306	ENSPTRG00000001502
ENSG00000115145	ENSPTRG00000012540
ENSG00000180708	ENSPTRG00000001503
ENSG00000204655	ENSPTRG00000017903
ENSG00000123609	ENSPTRG00000012531
ENSG00000179403	ENSPTRG00000049572
ENSG00000119950	ENSPTRG00000044935
ENSG00000173578	ENSPTRG00000030255
ENSG00000237452	ENSPTRG00000041781
ENSG00000203963	ENSPTRG00000030574
ENSG00000179922	ENSPTRG00000011520
ENSG00000113194	ENSPTRG00000017563
ENSG00000100722	ENSPTRG00000006608
ENSG00000173285	ENSPTRG00000001505
ENSG00000163257	ENSPTRG00000051571
ENSG00000122224	ENSPTRG00000001559
ENSG00000167074	ENSPTRG00000014425
ENSG00000184292	ENSPTRG00000000795
ENSG00000131653	ENSPTRG00000007635
ENSG00000162594	ENSPTRG00000000839
ENSG00000169252	ENSPTRG00000017391
ENSG00000213015	ENSPTRG00000011521
ENSG00000064042	ENSPTRG00000016010
ENSG00000099330	ENSPTRG00000010660
ENSG00000173581	ENSPTRG00000011522
ENSG00000063180	ENSPTRG00000011248
ENSG00000171811	ENSPTRG00000043088
ENSG00000137288	ENSPTRG00000018055
ENSG00000138442	ENSPTRG00000012823
ENSG00000197299	ENSPTRG00000007460
ENSG00000189320	ENSPTRG00000019731
ENSG00000096433	ENSPTRG00000018054
ENSG00000182329	ENSPTRG00000012814
ENSG00000100714	ENSPTRG00000006435
ENSG00000164707	ENSPTRG00000019729
ENSG00000029153	ENSPTRG00000004788
ENSG00000138316	ENSPTRG00000002596
ENSG00000198965	ENSPTRG00000001506
ENSG00000133226	ENSPTRG00000000349
ENSG00000167971	ENSPTRG00000007645
ENSG00000171425	ENSPTRG00000033802
ENSG00000145555	ENSPTRG00000016745
ENSG00000164136	ENSPTRG00000016467
ENSG00000243317	ENSPTRG00000042161
ENSG00000180209	ENSPTRG00000007997
ENSG00000090238	ENSPTRG00000007986
ENSG00000183347	ENSPTRG00000000940
ENSG00000006025	ENSPTRG00000009336
ENSG00000132740	ENSPTRG00000003989
ENSG00000136930	ENSPTRG00000021354
ENSG00000137501	ENSPTRG00000004137
ENSG00000142233	ENSPTRG00000011250
ENSG00000170085	ENSPTRG00000017557
ENSG00000175806	ENSPTRG00000019974
ENSG00000141200	ENSPTRG00000009420
ENSG00000170293	ENSPTRG00000014717
ENSG00000285551	ENSPTRG00000044896
ENSG00000182580	ENSPTRG00000015696
ENSG00000104412	ENSPTRG00000020506
ENSG00000120440	ENSPTRG00000018805
ENSG00000075886	ENSPTRG00000049222
ENSG00000162772	ENSPTRG00000001962
ENSG00000181924	ENSPTRG00000047048
ENSG00000138311	ENSPTRG00000002537
ENSG00000090534	ENSPTRG00000015694
ENSG00000169271	ENSPTRG00000016867
ENSG00000153498	ENSPTRG00000006045
ENSG00000218819	ENSPTRG00000024174
ENSG00000175575	ENSPTRG00000004051
ENSG00000126803	ENSPTRG00000006439
ENSG00000100410	ENSPTRG00000014427
ENSG00000185800	ENSPTRG00000011165
ENSG00000126804	ENSPTRG00000006438
ENSG00000179583	ENSPTRG00000007761
ENSG00000198028	ENSPTRG00000010442
ENSG00000069535	ENSPTRG00000021817
ENSG00000117625	ENSPTRG00000001948
ENSG00000183625	ENSPTRG00000014846
ENSG00000197177	ENSPTRG00000003084
ENSG00000151704	ENSPTRG00000004470
ENSG00000198478	ENSPTRG00000050701
ENSG00000179841	ENSPTRG00000030719
ENSG00000188582	ENSPTRG00000015488
ENSG00000163823	ENSPTRG00000048183
ENSG00000089775	ENSPTRG00000006437
ENSG00000104936	ENSPTRG00000011166
ENSG00000186017	ENSPTRG00000010896
ENSG00000177674	ENSPTRG00000000151
ENSG00000090539	ENSPTRG00000015695
ENSG00000100916	ENSPTRG00000006272
ENSG00000243710	ENSPTRG00000000626
ENSG00000095981	ENSPTRG00000018135
ENSG00000163714	ENSPTRG00000015489
ENSG00000131379	ENSPTRG00000014655
ENSG00000180035	ENSPTRG00000007999
ENSG00000188747	ENSPTRG00000042665
ENSG00000158158	ENSPTRG00000012241
ENSG00000116194	ENSPTRG00000001724
ENSG00000115884	ENSPTRG00000044887
ENSG00000180096	ENSPTRG00000007998
ENSG00000166220	ENSPTRG00000002597
ENSG00000169504	ENSPTRG00000000350
ENSG00000116191	ENSPTRG00000001722
ENSG00000188312	ENSPTRG00000021110
ENSG00000176533	ENSPTRG00000043589
ENSG00000091317	ENSPTRG00000043555
ENSG00000090097	ENSPTRG00000014983
ENSG00000188833	ENSPTRG00000023906
ENSG00000153551	ENSPTRG00000014719
ENSG00000127080	ENSPTRG00000021115
ENSG00000074319	ENSPTRG00000003424
ENSG00000100697	ENSPTRG00000023484
ENSG00000182035	ENSPTRG00000013489
ENSG00000117395	ENSPTRG00000000625
ENSG00000100253	ENSPTRG00000014543
ENSG00000161405	ENSPTRG00000009103
ENSG00000272398	ENSPTRG00000042685
ENSG00000121807	ENSPTRG00000014847
ENSG00000154153	ENSPTRG00000016744
ENSG00000179178	ENSPTRG00000052836
ENSG00000087087	ENSPTRG00000019511
ENSG00000196646	ENSPTRG00000022857
ENSG00000164684	ENSPTRG00000020370
ENSG00000110429	ENSPTRG00000003490
ENSG00000127083	ENSPTRG00000021112
ENSG00000131759	ENSPTRG00000009120
ENSG00000179915	ENSPTRG00000047199
ENSG00000106809	ENSPTRG00000021111
ENSG00000162771	ENSPTRG00000001964
ENSG00000182108	ENSPTRG00000051593
ENSG00000160791	ENSPTRG00000014848
ENSG00000166800	ENSPTRG00000003423
ENSG00000161298	ENSPTRG00000010898
ENSG00000176490	ENSPTRG00000029182
ENSG00000074410	ENSPTRG00000051680
ENSG00000123685	ENSPTRG00000001965
ENSG00000197157	ENSPTRG00000023911
ENSG00000148291	ENSPTRG00000021518
ENSG00000141098	ENSPTRG00000008242
ENSG00000131044	ENSPTRG00000013367
ENSG00000141873	ENSPTRG00000010242
ENSG00000106823	ENSPTRG00000021114
ENSG00000157542	ENSPTRG00000004469
ENSG00000120915	ENSPTRG00000020106
ENSG00000088854	ENSPTRG00000013196
ENSG00000139266	ENSPTRG00000005148
ENSG00000204580	ENSPTRG00000017942
ENSG00000148290	ENSPTRG00000021517
ENSG00000021461	ENSPTRG00000048873
ENSG00000186020	ENSPTRG00000043765
ENSG00000135439	ENSPTRG00000005145
ENSG00000134376	ENSPTRG00000001809
ENSG00000114487	ENSPTRG00000015198
ENSG00000175166	ENSPTRG00000015689
